year,horizon,config,term,coef,selected
2024,24h,poly2_stlsq_002,ret_10 ewma_ret_5,0.6096172410293814,True
2024,24h,poly2_stlsq_002,ret_10 ewma_ret_10,-6.25518257347741,True
2024,24h,poly2_stlsq_002,ret_10 ewma_ret_20,1.4866667147679125,True
2024,24h,poly2_stlsq_002,ret_10 slope_10,1.3783017219563063,True
2024,24h,poly2_stlsq_002,ret_10 slope_20,-0.36211006642143917,True
2024,24h,poly2_stlsq_002,ewma_ret_5^2,8.656990231523437,True
2024,24h,poly2_stlsq_002,ewma_ret_5 ewma_ret_10,-10.587112759515511,True
2024,24h,poly2_stlsq_002,ewma_ret_5 ewma_ret_20,3.529203364129936,True
2024,24h,poly2_stlsq_002,ewma_ret_5 slope_10,0.705669801150431,True
2024,24h,poly2_stlsq_002,ewma_ret_5 slope_20,-0.027828749617612836,True
2024,24h,poly2_stlsq_002,ewma_ret_10^2,10.809456634441283,True
2024,24h,poly2_stlsq_002,ewma_ret_10 ewma_ret_20,-7.472644788995526,True
2024,24h,poly2_stlsq_002,ewma_ret_10 slope_10,-3.5737953111410374,True
2024,24h,poly2_stlsq_002,ewma_ret_10 slope_20,0.23906069243302275,True
2024,24h,poly2_stlsq_002,ewma_ret_20^2,1.501199176545546,True
2024,24h,poly2_stlsq_002,ewma_ret_20 slope_10,0.9450848824116671,True
2024,24h,poly2_stlsq_002,ewma_ret_20 slope_20,0.08626450672004404,True
2024,24h,poly2_stlsq_002,slope_10^2,0.298832921109745,True
2024,24h,poly2_stlsq_002,slope_10 slope_20,-0.18611353175241396,True
2024,24h,poly2_stlsq_002,slope_20^2,0.04303680777730168,True
2025,24h,poly2_stlsq_002,1,0.0,False
2025,24h,poly2_stlsq_002,ret_1,0.0,False
2025,24h,poly2_stlsq_002,ret_2,0.0,False
2025,24h,poly2_stlsq_002,ret_3,0.0,False
2025,24h,poly2_stlsq_002,ret_5,0.0,False
2025,24h,poly2_stlsq_002,ret_10,0.03404429851755924,True
2025,24h,poly2_stlsq_002,ewma_ret_5,-0.1236954820225117,True
2025,24h,poly2_stlsq_002,ewma_ret_10,0.1128121191346469,True
2025,24h,poly2_stlsq_002,ewma_ret_20,-0.07340796530346194,True
2025,24h,poly2_stlsq_002,slope_10,0.04410068938089723,True
2025,24h,poly2_stlsq_002,slope_20,0.0,False
2025,24h,poly2_stlsq_002,ret_1^2,0.20161440435221395,True
2025,24h,poly2_stlsq_002,ret_1 ret_2,0.6098367339079054,True
2025,24h,poly2_stlsq_002,ret_1 ret_3,0.5707451038539317,True
2025,24h,poly2_stlsq_002,ret_1 ret_5,0.5713249237168083,True
2025,24h,poly2_stlsq_002,ret_1 ret_10,0.22936041810866212,True
2025,24h,poly2_stlsq_002,ret_1 ewma_ret_5,-2.4168267594993234,True
2025,24h,poly2_stlsq_002,ret_1 ewma_ret_10,0.4956518059509121,True
2025,24h,poly2_stlsq_002,ret_1 ewma_ret_20,-0.14647276832646455,True
2025,24h,poly2_stlsq_002,ret_1 slope_10,0.0362451895471963,True
2025,24h,poly2_stlsq_002,ret_1 slope_20,0.0,False
2025,24h,poly2_stlsq_002,ret_2^2,0.4035814086288002,True
2025,24h,poly2_stlsq_002,ret_2 ret_3,0.6524945924079956,True
2025,24h,poly2_stlsq_002,ret_2 ret_5,0.7208423359270532,True
2025,24h,poly2_stlsq_002,ret_2 ret_10,0.29191698461073007,True
2025,24h,poly2_stlsq_002,ret_2 ewma_ret_5,-3.4620500199615254,True
2025,24h,poly2_stlsq_002,ret_2 ewma_ret_10,1.0183391409232634,True
2025,24h,poly2_stlsq_002,ret_2 ewma_ret_20,-0.2542780494474459,True
2025,24h,poly2_stlsq_002,ret_2 slope_10,0.13032152758717272,True
2025,24h,poly2_stlsq_002,ret_2 slope_20,0.0,False
2025,24h,poly2_stlsq_002,ret_3^2,0.30110294856467057,True
2025,24h,poly2_stlsq_002,ret_3 ret_5,0.5783671736551477,True
2025,24h,poly2_stlsq_002,ret_3 ret_10,0.25689539364847624,True
2025,24h,poly2_stlsq_002,ret_3 ewma_ret_5,-3.088994886539965,True
2025,24h,poly2_stlsq_002,ret_3 ewma_ret_10,0.9310762851086275,True
2025,24h,poly2_stlsq_002,ret_3 ewma_ret_20,-0.20154574207588505,True
2025,24h,poly2_stlsq_002,ret_3 slope_10,0.13187518911563478,True
2025,24h,poly2_stlsq_002,ret_3 slope_20,0.0321379131694825,True
2025,24h,poly2_stlsq_002,ret_5^2,0.19999380720230997,True
2025,24h,poly2_stlsq_002,ret_5 ret_10,0.5979036508902208,True
2025,24h,poly2_stlsq_002,ret_5 ewma_ret_5,-2.9342257960798097,True
2025,24h,poly2_stlsq_002,ret_5 ewma_ret_10,0.36020135224022787,True
2025,24h,poly2_stlsq_002,ret_5 ewma_ret_20,0.0,False
2025,24h,poly2_stlsq_002,ret_5 slope_10,0.4031936981920794,True
2025,24h,poly2_stlsq_002,ret_5 slope_20,0.0,False
2025,24h,poly2_stlsq_002,ret_10^2,0.904660870573452,True
2025,24h,poly2_stlsq_002,ret_10 ewma_ret_5,-0.1838262048492884,True
2025,24h,poly2_stlsq_002,ret_10 ewma_ret_10,-3.6830812261658936,True
2025,24h,poly2_stlsq_002,ret_10 ewma_ret_20,0.9348464071545421,True
2025,24h,poly2_stlsq_002,ret_10 slope_10,0.8133402653282279,True
2025,24h,poly2_stlsq_002,ret_10 slope_20,-0.2546435667727387,True
2025,24h,poly2_stlsq_002,ewma_ret_5^2,7.664685386121919,True
2025,24h,poly2_stlsq_002,ewma_ret_5 ewma_ret_10,-7.459529025196268,True
2025,24h,poly2_stlsq_002,ewma_ret_5 ewma_ret_20,2.5414704943965805,True
2025,24h,poly2_stlsq_002,ewma_ret_5 slope_10,0.2130026037236027,True
2025,24h,poly2_stlsq_002,ewma_ret_5 slope_20,-0.025767027821866018,True
2025,24h,poly2_stlsq_002,ewma_ret_10^2,7.01597888556535,True
2025,24h,poly2_stlsq_002,ewma_ret_10 ewma_ret_20,-5.295337587071063,True
2025,24h,poly2_stlsq_002,ewma_ret_10 slope_10,-2.1531173966424895,True
2025,24h,poly2_stlsq_002,ewma_ret_10 slope_20,0.19297030856528224,True
2025,24h,poly2_stlsq_002,ewma_ret_20^2,1.142463220308922,True
2025,24h,poly2_stlsq_002,ewma_ret_20 slope_10,0.5917431135492488,True
2025,24h,poly2_stlsq_002,ewma_ret_20 slope_20,0.052479775737992895,True
2025,24h,poly2_stlsq_002,slope_10^2,0.15742614721684278,True
2025,24h,poly2_stlsq_002,slope_10 slope_20,-0.150824484433685,True
2025,24h,poly2_stlsq_002,slope_20^2,0.023811798691872443,True
2026,24h,poly2_stlsq_002,1,0.0,False
2026,24h,poly2_stlsq_002,ret_1,0.0,False
2026,24h,poly2_stlsq_002,ret_2,0.0,False
2026,24h,poly2_stlsq_002,ret_3,0.0,False
2026,24h,poly2_stlsq_002,ret_5,0.0,False
2026,24h,poly2_stlsq_002,ret_10,0.0965360037067764,True
2026,24h,poly2_stlsq_002,ewma_ret_5,-0.08785667041894507,True
2026,24h,poly2_stlsq_002,ewma_ret_10,0.0,False
2026,24h,poly2_stlsq_002,ewma_ret_20,-0.0665241282732556,True
2026,24h,poly2_stlsq_002,slope_10,0.0723991761920284,True
2026,24h,poly2_stlsq_002,slope_20,0.0,False
2026,24h,poly2_stlsq_002,ret_1^2,0.16836842870219404,True
2026,24h,poly2_stlsq_002,ret_1 ret_2,0.6239334732554294,True
2026,24h,poly2_stlsq_002,ret_1 ret_3,0.496224675572294,True
2026,24h,poly2_stlsq_002,ret_1 ret_5,0.4704274196302061,True
2026,24h,poly2_stlsq_002,ret_1 ret_10,0.3618414179843425,True
2026,24h,poly2_stlsq_002,ret_1 ewma_ret_5,-2.3590273853309216,True
2026,24h,poly2_stlsq_002,ret_1 ewma_ret_10,0.45130047178890903,True
2026,24h,poly2_stlsq_002,ret_1 ewma_ret_20,-0.15437677045645515,True
2026,24h,poly2_stlsq_002,ret_1 slope_10,0.14546364531260841,True
2026,24h,poly2_stlsq_002,ret_1 slope_20,0.0,False
2026,24h,poly2_stlsq_002,ret_2^2,0.4429475856588593,True
2026,24h,poly2_stlsq_002,ret_2 ret_3,0.6347560132922233,True
2026,24h,poly2_stlsq_002,ret_2 ret_5,0.7214887495936846,True
2026,24h,poly2_stlsq_002,ret_2 ret_10,0.44969621339365945,True
2026,24h,poly2_stlsq_002,ret_2 ewma_ret_5,-3.7447338046303504,True
2026,24h,poly2_stlsq_002,ret_2 ewma_ret_10,1.1480293976748701,True
2026,24h,poly2_stlsq_002,ret_2 ewma_ret_20,-0.34907618730994266,True
2026,24h,poly2_stlsq_002,ret_2 slope_10,0.22895272167600136,True
2026,24h,poly2_stlsq_002,ret_2 slope_20,-0.022769628408768353,True
2026,24h,poly2_stlsq_002,ret_3^2,0.2579681439972708,True
2026,24h,poly2_stlsq_002,ret_3 ret_5,0.4903407532955272,True
2026,24h,poly2_stlsq_002,ret_3 ret_10,0.3629593522596471,True
2026,24h,poly2_stlsq_002,ret_3 ewma_ret_5,-2.905737608424438,True
2026,24h,poly2_stlsq_002,ret_3 ewma_ret_10,0.9065850437767328,True
2026,24h,poly2_stlsq_002,ret_3 ewma_ret_20,-0.2493155065148399,True
2026,24h,poly2_stlsq_002,ret_3 slope_10,0.1897876055125204,True
2026,24h,poly2_stlsq_002,ret_3 slope_20,0.0,False
2026,24h,poly2_stlsq_002,ret_5^2,0.16901958008867424,True
2026,24h,poly2_stlsq_002,ret_5 ret_10,0.4785418171754258,True
2026,24h,poly2_stlsq_002,ret_5 ewma_ret_5,-2.8228939152213006,True
2026,24h,poly2_stlsq_002,ret_5 ewma_ret_10,0.6613147412687941,True
2026,24h,poly2_stlsq_002,ret_5 ewma_ret_20,-0.09838449325253151,True
2026,24h,poly2_stlsq_002,ret_5 slope_10,0.3717338703906563,True
2026,24h,poly2_stlsq_002,ret_5 slope_20,0.0,False
2026,24h,poly2_stlsq_002,ret_10^2,1.0947001291352407,True
2026,24h,poly2_stlsq_002,ret_10 ewma_ret_5,-0.9259216465226565,True
2026,24h,poly2_stlsq_002,ret_10 ewma_ret_10,-3.6356755113443286,True
2026,24h,poly2_stlsq_002,ret_10 ewma_ret_20,0.9675477107758609,True
2026,24h,poly2_stlsq_002,ret_10 slope_10,1.0314327253357103,True
2026,24h,poly2_stlsq_002,ret_10 slope_20,-0.3092273664904659,True
2026,24h,poly2_stlsq_002,ewma_ret_5^2,8.122116871068922,True
2026,24h,poly2_stlsq_002,ewma_ret_5 ewma_ret_10,-7.6782470882327125,True
2026,24h,poly2_stlsq_002,ewma_ret_5 ewma_ret_20,2.7303911465708666,True
2026,24h,poly2_stlsq_002,ewma_ret_5 slope_10,-0.34024580829082757,True
2026,24h,poly2_stlsq_002,ewma_ret_5 slope_20,0.0,False
2026,24h,poly2_stlsq_002,ewma_ret_10^2,6.883668957009825,True
2026,24h,poly2_stlsq_002,ewma_ret_10 ewma_ret_20,-5.17834866753644,True
2026,24h,poly2_stlsq_002,ewma_ret_10 slope_10,-2.0959202540273645,True
2026,24h,poly2_stlsq_002,ewma_ret_10 slope_20,0.3026493825192047,True
2026,24h,poly2_stlsq_002,ewma_ret_20^2,1.0730406881302366,True
2026,24h,poly2_stlsq_002,ewma_ret_20 slope_10,0.6171889766003472,True
2026,24h,poly2_stlsq_002,ewma_ret_20 slope_20,0.0,False
2026,24h,poly2_stlsq_002,slope_10^2,0.23010400467232017,True
2026,24h,poly2_stlsq_002,slope_10 slope_20,-0.1576136366292309,True
2026,24h,poly2_stlsq_002,slope_20^2,0.02755232084468351,True
2021,4h,poly2_stlsq_005,1,0.0,False
2021,4h,poly2_stlsq_005,ret_1,0.0,False
2021,4h,poly2_stlsq_005,ret_2,0.0,False
2021,4h,poly2_stlsq_005,ret_3,-0.10969511947215578,True
2021,4h,poly2_stlsq_005,ret_5,-0.1066723023438237,True
2021,4h,poly2_stlsq_005,ret_10,0.11021136998307555,True
2021,4h,poly2_stlsq_005,ewma_ret_5,0.0,False
2021,4h,poly2_stlsq_005,ewma_ret_10,0.0,False
2021,4h,poly2_stlsq_005,ewma_ret_20,0.0,False
2021,4h,poly2_stlsq_005,slope_10,0.0982352408423044,True
2021,4h,poly2_stlsq_005,slope_20,0.0,False
2021,4h,poly2_stlsq_005,ret_1^2,0.3634648218570129,True
2021,4h,poly2_stlsq_005,ret_1 ret_2,1.2014030500093031,True
2021,4h,poly2_stlsq_005,ret_1 ret_3,0.8257467141631005,True
2021,4h,poly2_stlsq_005,ret_1 ret_5,0.6695192705775337,True
2021,4h,poly2_stlsq_005,ret_1 ret_10,1.300095323684291,True
2021,4h,poly2_stlsq_005,ret_1 ewma_ret_5,-3.969279288089494,True
2021,4h,poly2_stlsq_005,ret_1 ewma_ret_10,0.0,False
2021,4h,poly2_stlsq_005,ret_1 ewma_ret_20,-0.3039832507048242,True
2021,4h,poly2_stlsq_005,ret_1 slope_10,0.4893493097018729,True
2021,4h,poly2_stlsq_005,ret_1 slope_20,0.0,False
2021,4h,poly2_stlsq_005,ret_2^2,0.7655841397012813,True
2021,4h,poly2_stlsq_005,ret_2 ret_3,1.09144899097742,True
2021,4h,poly2_stlsq_005,ret_2 ret_5,0.9568101890976883,True
2021,4h,poly2_stlsq_005,ret_2 ret_10,1.6484609638838639,True
2021,4h,poly2_stlsq_005,ret_2 ewma_ret_5,-5.660809426853698,True
2021,4h,poly2_stlsq_005,ret_2 ewma_ret_10,0.566509009177248,True
2021,4h,poly2_stlsq_005,ret_2 ewma_ret_20,-0.6597805727162321,True
2021,4h,poly2_stlsq_005,ret_2 slope_10,0.6120782436916966,True
2021,4h,poly2_stlsq_005,ret_2 slope_20,0.0,False
2021,4h,poly2_stlsq_005,ret_3^2,0.40821737163236904,True
2021,4h,poly2_stlsq_005,ret_3 ret_5,0.514855943971443,True
2021,4h,poly2_stlsq_005,ret_3 ret_10,1.0140930360949592,True
2021,4h,poly2_stlsq_005,ret_3 ewma_ret_5,-4.694892746364141,True
2021,4h,poly2_stlsq_005,ret_3 ewma_ret_10,1.5748256250149133,True
2021,4h,poly2_stlsq_005,ret_3 ewma_ret_20,-0.7873102922472515,True
2021,4h,poly2_stlsq_005,ret_3 slope_10,0.5446702010155868,True
2021,4h,poly2_stlsq_005,ret_3 slope_20,0.0,False
2021,4h,poly2_stlsq_005,ret_5^2,0.15469649119266274,True
2021,4h,poly2_stlsq_005,ret_5 ret_10,0.8888710066890974,True
2021,4h,poly2_stlsq_005,ret_5 ewma_ret_5,-3.173798298583361,True
2021,4h,poly2_stlsq_005,ret_5 ewma_ret_10,0.6343971968883023,True
2021,4h,poly2_stlsq_005,ret_5 ewma_ret_20,-0.393775937288423,True
2021,4h,poly2_stlsq_005,ret_5 slope_10,0.3393699043688267,True
2021,4h,poly2_stlsq_005,ret_5 slope_20,0.0,False
2021,4h,poly2_stlsq_005,ret_10^2,0.6087138289480825,True
2021,4h,poly2_stlsq_005,ret_10 ewma_ret_5,-4.98035818333187,True
2021,4h,poly2_stlsq_005,ret_10 ewma_ret_10,-0.9807229722719385,True
2021,4h,poly2_stlsq_005,ret_10 ewma_ret_20,0.5200097131378598,True
2021,4h,poly2_stlsq_005,ret_10 slope_10,0.29758707370161946,True
2021,4h,poly2_stlsq_005,ret_10 slope_20,0.39337625842431784,True
2021,4h,poly2_stlsq_005,ewma_ret_5^2,12.26231855548073,True
2021,4h,poly2_stlsq_005,ewma_ret_5 ewma_ret_10,-9.942471417203778,True
2021,4h,poly2_stlsq_005,ewma_ret_5 ewma_ret_20,5.744563267969244,True
2021,4h,poly2_stlsq_005,ewma_ret_5 slope_10,-2.09156490041301,True
2021,4h,poly2_stlsq_005,ewma_ret_5 slope_20,0.6061191212274525,True
2021,4h,poly2_stlsq_005,ewma_ret_10^2,7.6557957824479175,True
2021,4h,poly2_stlsq_005,ewma_ret_10 ewma_ret_20,-7.049663321625106,True
2021,4h,poly2_stlsq_005,ewma_ret_10 slope_10,0.0,False
2021,4h,poly2_stlsq_005,ewma_ret_10 slope_20,-1.438477226621503,True
2021,4h,poly2_stlsq_005,ewma_ret_20^2,1.3814008377407565,True
2021,4h,poly2_stlsq_005,ewma_ret_20 slope_10,0.0,False
2021,4h,poly2_stlsq_005,ewma_ret_20 slope_20,0.47593888149607316,True
2021,4h,poly2_stlsq_005,slope_10^2,0.0,False
2021,4h,poly2_stlsq_005,slope_10 slope_20,0.18900049045811818,True
2021,4h,poly2_stlsq_005,slope_20^2,0.0,False
2022,4h,poly2_stlsq_005,1,0.0,False
2022,4h,poly2_stlsq_005,ret_1,0.0,False
2022,4h,poly2_stlsq_005,ret_2,0.0,False
2022,4h,poly2_stlsq_005,ret_3,0.0,False
2022,4h,poly2_stlsq_005,ret_5,0.0,False
2022,4h,poly2_stlsq_005,ret_10,0.0,False
2022,4h,poly2_stlsq_005,ewma_ret_5,0.0,False
2022,4h,poly2_stlsq_005,ewma_ret_10,0.0,False
2022,4h,poly2_stlsq_005,ewma_ret_20,0.0,False
2022,4h,poly2_stlsq_005,slope_10,0.0,False
2022,4h,poly2_stlsq_005,slope_20,0.0,False
2022,4h,poly2_stlsq_005,ret_1^2,0.27300078684181267,True
2022,4h,poly2_stlsq_005,ret_1 ret_2,1.0297105855417386,True
2022,4h,poly2_stlsq_005,ret_1 ret_3,0.6547347460062148,True
2022,4h,poly2_stlsq_005,ret_1 ret_5,0.4833455850803944,True
2022,4h,poly2_stlsq_005,ret_1 ret_10,0.5431603898549684,True
2022,4h,poly2_stlsq_005,ret_1 ewma_ret_5,-3.8982681810328454,True
2022,4h,poly2_stlsq_005,ret_1 ewma_ret_10,1.9877063371056667,True
2022,4h,poly2_stlsq_005,ret_1 ewma_ret_20,-0.924499306863844,True
2022,4h,poly2_stlsq_005,ret_1 slope_10,0.21116073825737963,True
2022,4h,poly2_stlsq_005,ret_1 slope_20,-0.12606247911523594,True
2022,4h,poly2_stlsq_005,ret_2^2,0.6462140667483198,True
2022,4h,poly2_stlsq_005,ret_2 ret_3,0.969431129230922,True
2022,4h,poly2_stlsq_005,ret_2 ret_5,0.8088901486470095,True
2022,4h,poly2_stlsq_005,ret_2 ret_10,1.0722148090979873,True
2022,4h,poly2_stlsq_005,ret_2 ewma_ret_5,-5.515658408641182,True
2022,4h,poly2_stlsq_005,ret_2 ewma_ret_10,2.2016321907173846,True
2022,4h,poly2_stlsq_005,ret_2 ewma_ret_20,-1.201931112275736,True
2022,4h,poly2_stlsq_005,ret_2 slope_10,0.466271554610567,True
2022,4h,poly2_stlsq_005,ret_2 slope_20,-0.17741229008108783,True
2022,4h,poly2_stlsq_005,ret_3^2,0.3407815886549156,True
2022,4h,poly2_stlsq_005,ret_3 ret_5,0.4257323763929455,True
2022,4h,poly2_stlsq_005,ret_3 ret_10,0.3541004190211423,True
2022,4h,poly2_stlsq_005,ret_3 ewma_ret_5,-4.599808989127914,True
2022,4h,poly2_stlsq_005,ret_3 ewma_ret_10,3.2187368268850673,True
2022,4h,poly2_stlsq_005,ret_3 ewma_ret_20,-1.3086978082177954,True
2022,4h,poly2_stlsq_005,ret_3 slope_10,0.237427390686627,True
2022,4h,poly2_stlsq_005,ret_3 slope_20,-0.12791956316416986,True
2022,4h,poly2_stlsq_005,ret_5^2,0.12525711937336848,True
2022,4h,poly2_stlsq_005,ret_5 ret_10,0.4415691143501219,True
2022,4h,poly2_stlsq_005,ret_5 ewma_ret_5,-3.058444668714928,True
2022,4h,poly2_stlsq_005,ret_5 ewma_ret_10,2.011412058348593,True
2022,4h,poly2_stlsq_005,ret_5 ewma_ret_20,-0.9349045189890428,True
2022,4h,poly2_stlsq_005,ret_5 slope_10,0.12454912042629873,True
2022,4h,poly2_stlsq_005,ret_5 slope_20,-0.1572699373013986,True
2022,4h,poly2_stlsq_005,ret_10^2,0.8451590683314126,True
2022,4h,poly2_stlsq_005,ret_10 ewma_ret_5,-2.228067227013512,True
2022,4h,poly2_stlsq_005,ret_10 ewma_ret_10,-1.8763653030024692,True
2022,4h,poly2_stlsq_005,ret_10 ewma_ret_20,0.35189696643204194,True
2022,4h,poly2_stlsq_005,ret_10 slope_10,0.5676983760650159,True
2022,4h,poly2_stlsq_005,ret_10 slope_20,0.051411026101073176,True
2022,4h,poly2_stlsq_005,ewma_ret_5^2,13.13875557739929,True
2022,4h,poly2_stlsq_005,ewma_ret_5 ewma_ret_10,-17.250291315957874,True
2022,4h,poly2_stlsq_005,ewma_ret_5 ewma_ret_20,7.694777177533466,True
2022,4h,poly2_stlsq_005,ewma_ret_5 slope_10,-1.047989853040387,True
2022,4h,poly2_stlsq_005,ewma_ret_5 slope_20,1.0718918879116308,True
2022,4h,poly2_stlsq_005,ewma_ret_10^2,8.949736812576768,True
2022,4h,poly2_stlsq_005,ewma_ret_10 ewma_ret_20,-6.834365781826606,True
2022,4h,poly2_stlsq_005,ewma_ret_10 slope_10,-0.5226830037157056,True
2022,4h,poly2_stlsq_005,ewma_ret_10 slope_20,-0.9877287723249237,True
2022,4h,poly2_stlsq_005,ewma_ret_20^2,1.256432420355719,True
2022,4h,poly2_stlsq_005,ewma_ret_20 slope_10,0.036717138753554535,True
2022,4h,poly2_stlsq_005,ewma_ret_20 slope_20,0.3644629782767934,True
2022,4h,poly2_stlsq_005,slope_10^2,0.08331224283488492,True
2022,4h,poly2_stlsq_005,slope_10 slope_20,0.0750970764547052,True
2022,4h,poly2_stlsq_005,slope_20^2,0.0,False
2023,4h,poly2_stlsq_005,1,0.0,False
2023,4h,poly2_stlsq_005,ret_1,0.11993794613895213,True
2023,4h,poly2_stlsq_005,ret_2,0.09680194153202891,True
2023,4h,poly2_stlsq_005,ret_3,0.0,False
2023,4h,poly2_stlsq_005,ret_5,0.0,False
2023,4h,poly2_stlsq_005,ret_10,0.20612803103911911,True
2023,4h,poly2_stlsq_005,ewma_ret_5,-0.4369568415901469,True
2023,4h,poly2_stlsq_005,ewma_ret_10,0.0,False
2023,4h,poly2_stlsq_005,ewma_ret_20,0.0,False
2023,4h,poly2_stlsq_005,slope_10,0.10955134046013298,True
2023,4h,poly2_stlsq_005,slope_20,0.0,False
2023,4h,poly2_stlsq_005,ret_1^2,0.0,False
2023,4h,poly2_stlsq_005,ret_1 ret_2,0.5076130940526746,True
2023,4h,poly2_stlsq_005,ret_1 ret_3,0.14235378053951112,True
2023,4h,poly2_stlsq_005,ret_1 ret_5,0.14576805312701255,True
2023,4h,poly2_stlsq_005,ret_1 ret_10,0.20464076717058088,True
2023,4h,poly2_stlsq_005,ret_1 ewma_ret_5,-0.8933136628003098,True
2023,4h,poly2_stlsq_005,ret_1 ewma_ret_10,0.0,False
2023,4h,poly2_stlsq_005,ret_1 ewma_ret_20,-0.07227811593656766,True
2023,4h,poly2_stlsq_005,ret_1 slope_10,0.15848856904327485,True
2023,4h,poly2_stlsq_005,ret_1 slope_20,0.0,False
2023,4h,poly2_stlsq_005,ret_2^2,0.46321290478706684,True
2023,4h,poly2_stlsq_005,ret_2 ret_3,0.4580870393495915,True
2023,4h,poly2_stlsq_005,ret_2 ret_5,0.49715005420719505,True
2023,4h,poly2_stlsq_005,ret_2 ret_10,0.7060955578706134,True
2023,4h,poly2_stlsq_005,ret_2 ewma_ret_5,-3.1604524031087293,True
2023,4h,poly2_stlsq_005,ret_2 ewma_ret_10,0.6066959513926556,True
2023,4h,poly2_stlsq_005,ret_2 ewma_ret_20,-0.2863486826320622,True
2023,4h,poly2_stlsq_005,ret_2 slope_10,0.5167416987032754,True
2023,4h,poly2_stlsq_005,ret_2 slope_20,-0.0514642847596056,True
2023,4h,poly2_stlsq_005,ret_3^2,0.05724356507770384,True
2023,4h,poly2_stlsq_005,ret_3 ret_5,0.133691851315344,True
2023,4h,poly2_stlsq_005,ret_3 ret_10,0.0,False
2023,4h,poly2_stlsq_005,ret_3 ewma_ret_5,-1.5039044237833674,True
2023,4h,poly2_stlsq_005,ret_3 ewma_ret_10,1.0385520205760534,True
2023,4h,poly2_stlsq_005,ret_3 ewma_ret_20,-0.36000958042604647,True
2023,4h,poly2_stlsq_005,ret_3 slope_10,0.12786408878100808,True
2023,4h,poly2_stlsq_005,ret_3 slope_20,0.0,False
2023,4h,poly2_stlsq_005,ret_5^2,0.08711735149200445,True
2023,4h,poly2_stlsq_005,ret_5 ret_10,0.1302405910042932,True
2023,4h,poly2_stlsq_005,ret_5 ewma_ret_5,-1.4442696602144127,True
2023,4h,poly2_stlsq_005,ret_5 ewma_ret_10,0.8326296197538993,True
2023,4h,poly2_stlsq_005,ret_5 ewma_ret_20,-0.36268659701171174,True
2023,4h,poly2_stlsq_005,ret_5 slope_10,0.16603842320119727,True
2023,4h,poly2_stlsq_005,ret_5 slope_20,-0.05240013419537437,True
2023,4h,poly2_stlsq_005,ret_10^2,0.5847243686901575,True
2023,4h,poly2_stlsq_005,ret_10 ewma_ret_5,-1.1381330116634387,True
2023,4h,poly2_stlsq_005,ret_10 ewma_ret_10,-1.33973622956156,True
2023,4h,poly2_stlsq_005,ret_10 ewma_ret_20,0.23831358892376842,True
2023,4h,poly2_stlsq_005,ret_10 slope_10,0.7546569032128979,True
2023,4h,poly2_stlsq_005,ret_10 slope_20,0.14753982160464996,True
2023,4h,poly2_stlsq_005,ewma_ret_5^2,4.933940668725388,True
2023,4h,poly2_stlsq_005,ewma_ret_5 ewma_ret_10,-4.369383283081832,True
2023,4h,poly2_stlsq_005,ewma_ret_5 ewma_ret_20,1.9981698433893218,True
2023,4h,poly2_stlsq_005,ewma_ret_5 slope_10,-1.0128249640682663,True
2023,4h,poly2_stlsq_005,ewma_ret_5 slope_20,0.3384065869777084,True
2023,4h,poly2_stlsq_005,ewma_ret_10^2,3.1964404961379227,True
2023,4h,poly2_stlsq_005,ewma_ret_10 ewma_ret_20,-2.5172383441061505,True
2023,4h,poly2_stlsq_005,ewma_ret_10 slope_10,-0.9921088367556632,True
2023,4h,poly2_stlsq_005,ewma_ret_10 slope_20,-0.6844926726004829,True
2023,4h,poly2_stlsq_005,ewma_ret_20^2,0.5228808023635606,True
2023,4h,poly2_stlsq_005,ewma_ret_20 slope_10,0.2831712770275485,True
2023,4h,poly2_stlsq_005,ewma_ret_20 slope_20,0.26746767148171835,True
2023,4h,poly2_stlsq_005,slope_10^2,0.2370902596720359,True
2023,4h,poly2_stlsq_005,slope_10 slope_20,0.11506418574571181,True
2023,4h,poly2_stlsq_005,slope_20^2,0.0,False
2024,4h,poly2_stlsq_005,1,0.0,False
2024,4h,poly2_stlsq_005,ret_1,0.10101366585290138,True
2024,4h,poly2_stlsq_005,ret_2,0.0859985079509111,True
2024,4h,poly2_stlsq_005,ret_3,0.0,False
2024,4h,poly2_stlsq_005,ret_5,0.0,False
2024,4h,poly2_stlsq_005,ret_10,0.26802442842307106,True
2024,4h,poly2_stlsq_005,ewma_ret_5,-0.2656484853061425,True
2024,4h,poly2_stlsq_005,ewma_ret_10,-0.33532561721588633,True
2024,4h,poly2_stlsq_005,ewma_ret_20,0.12436813356373883,True
2024,4h,poly2_stlsq_005,slope_10,0.1534045085806458,True
2024,4h,poly2_stlsq_005,slope_20,0.0,False
2024,4h,poly2_stlsq_005,ret_1^2,-0.09664341880592202,True
2024,4h,poly2_stlsq_005,ret_1 ret_2,0.29290448924417667,True
2024,4h,poly2_stlsq_005,ret_1 ret_3,0.0,False
2024,4h,poly2_stlsq_005,ret_1 ret_5,0.0,False
2024,4h,poly2_stlsq_005,ret_1 ret_10,-0.14449761456609608,True
2024,4h,poly2_stlsq_005,ret_1 ewma_ret_5,0.0,False
2024,4h,poly2_stlsq_005,ret_1 ewma_ret_10,0.0,False
2024,4h,poly2_stlsq_005,ret_1 ewma_ret_20,0.0,False
2024,4h,poly2_stlsq_005,ret_1 slope_10,0.0,False
